date;state;country;deaths
2020-03-19;no;Uzbekistan;0.0
2020-03-19;no;Venezuela;0.0
2020-03-19;no;Vietnam;0.0
2020-03-19;no;West Bank and Gaza;0.0
2020-03-19;no;Western Sahara;0.0
2020-03-19;no;Yemen;0.0
2020-03-19;no;Zambia;0.0
2020-03-19;no;Zimbabwe;0.0
2020-03-20;Alberta;Canada;1.0
2020-03-20;Anguilla;United Kingdom;0.0
2020-03-20;Anhui;China;6.0
2020-03-20;Aruba;Netherlands;0.0
2020-03-20;Australian Capital Territory;Australia;0.0
2020-03-20;Beijing;China;8.0
2020-03-20;Bermuda;United Kingdom;0.0
2020-03-20;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-20;British Columbia;Canada;8.0
2020-03-20;British Virgin Islands;United Kingdom;0.0
2020-03-20;Cayman Islands;United Kingdom;1.0
2020-03-20;Channel Islands;United Kingdom;0.0
2020-03-20;Chongqing;China;6.0
2020-03-20;Curacao;Netherlands;1.0
2020-03-20;Diamond Princess;Canada;0.0
2020-03-20;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-20;Faroe Islands;Denmark;0.0
2020-03-20;French Guiana;France;0.0
2020-03-20;French Polynesia;France;0.0
2020-03-20;Fujian;China;1.0
2020-03-20;Gansu;China;2.0
2020-03-20;Gibraltar;United Kingdom;0.0
2020-03-20;Grand Princess;Canada;0.0
2020-03-20;Greenland;Denmark;0.0
2020-03-20;Guadeloupe;France;0.0
2020-03-20;Guangdong;China;8.0
2020-03-20;Guangxi;China;2.0
2020-03-20;Guizhou;China;2.0
2020-03-20;Hainan;China;6.0
2020-03-20;Hebei;China;6.0
2020-03-20;Heilongjiang;China;13.0
2020-03-20;Henan;China;22.0
2020-03-20;Hong Kong;China;4.0
2020-03-20;Hubei;China;3133.0
2020-03-20;Hunan;China;4.0
2020-03-20;Inner Mongolia;China;1.0
2020-03-20;Isle of Man;United Kingdom;0.0
2020-03-20;Jiangsu;China;0.0
2020-03-20;Jiangxi;China;1.0
2020-03-20;Jilin;China;1.0
2020-03-20;Liaoning;China;2.0
2020-03-20;Macau;China;0.0
2020-03-20;Manitoba;Canada;0.0
2020-03-20;Martinique;France;1.0
2020-03-20;Mayotte;France;0.0
2020-03-20;Montserrat;United Kingdom;0.0
2020-03-20;New Brunswick;Canada;0.0
2020-03-20;New Caledonia;France;0.0
2020-03-20;New South Wales;Australia;6.0
2020-03-20;Newfoundland and Labrador;Canada;0.0
2020-03-20;Ningxia;China;0.0
2020-03-20;Northern Territory;Australia;0.0
2020-03-20;Northwest Territories;Canada;0.0
2020-03-20;Nova Scotia;Canada;0.0
2020-03-20;Ontario;Canada;2.0
2020-03-20;Prince Edward Island;Canada;0.0
2020-03-20;Qinghai;China;0.0
2020-03-20;Quebec;Canada;1.0
2020-03-20;Queensland;Australia;0.0
2020-03-20;Reunion;France;0.0
2020-03-20;Saint Barthelemy;France;0.0
2020-03-20;Saint Pierre and Miquelon;France;0.0
2020-03-20;Saskatchewan;Canada;0.0
2020-03-20;Shaanxi;China;3.0
2020-03-20;Shandong;China;7.0
2020-03-20;Shanghai;China;3.0
2020-03-20;Shanxi;China;0.0
2020-03-20;Sichuan;China;3.0
2020-03-20;Sint Maarten;Netherlands;0.0
2020-03-20;South Australia;Australia;0.0
2020-03-20;St Martin;France;0.0
2020-03-20;Tasmania;Australia;0.0
2020-03-20;Tianjin;China;3.0
2020-03-20;Tibet;China;0.0
2020-03-20;Turks and Caicos Islands;United Kingdom;0.0
2020-03-20;Victoria;Australia;0.0
2020-03-20;Western Australia;Australia;1.0
2020-03-20;Xinjiang;China;3.0
2020-03-20;Yukon;Canada;0.0
2020-03-20;Yunnan;China;2.0
2020-03-20;Zhejiang;China;1.0
2020-03-20;no;Afghanistan;0.0
2020-03-20;no;Albania;2.0
2020-03-20;no;Algeria;11.0
2020-03-20;no;Andorra;0.0
2020-03-20;no;Angola;0.0
2020-03-20;no;Antigua and Barbuda;0.0
2020-03-20;no;Argentina;3.0
2020-03-20;no;Armenia;0.0
2020-03-20;no;Austria;6.0
2020-03-20;no;Azerbaijan;1.0
2020-03-20;no;Bahamas;0.0
2020-03-20;no;Bahrain;1.0
2020-03-20;no;Bangladesh;1.0
2020-03-20;no;Barbados;0.0
2020-03-20;no;Belarus;0.0
2020-03-20;no;Belgium;37.0
2020-03-20;no;Belize;0.0
2020-03-20;no;Benin;0.0
2020-03-20;no;Bhutan;0.0
2020-03-20;no;Bolivia;0.0
2020-03-20;no;Bosnia and Herzegovina;0.0
2020-03-20;no;Botswana;0.0
2020-03-20;no;Brazil;11.0
2020-03-20;no;Brunei;0.0
2020-03-20;no;Bulgaria;3.0
2020-03-20;no;Burkina Faso;1.0
2020-03-20;no;Burma;0.0
2020-03-20;no;Burundi;0.0
2020-03-20;no;Cabo Verde;0.0
2020-03-20;no;Cambodia;0.0
2020-03-20;no;Cameroon;0.0
2020-03-20;no;Central African Republic;0.0
2020-03-20;no;Chad;0.0
2020-03-20;no;Chile;0.0
2020-03-20;no;Colombia;0.0
2020-03-20;no;Comoros;0.0
2020-03-20;no;Congo (Brazzaville);0.0
2020-03-20;no;Congo (Kinshasa);0.0
2020-03-20;no;Costa Rica;1.0
2020-03-20;no;Cote d'Ivoire;0.0
2020-03-20;no;Croatia;1.0
2020-03-20;no;Cuba;1.0
2020-03-20;no;Cyprus;0.0
2020-03-20;no;Czechia;0.0
2020-03-20;no;Denmark;9.0
2020-03-20;no;Diamond Princess;7.0
2020-03-20;no;Djibouti;0.0
2020-03-20;no;Dominica;0.0
2020-03-20;no;Dominican Republic;2.0
2020-03-20;no;Ecuador;5.0
2020-03-20;no;Egypt;8.0
2020-03-20;no;El Salvador;0.0
2020-03-20;no;Equatorial Guinea;0.0
2020-03-20;no;Eritrea;0.0
2020-03-20;no;Estonia;0.0
2020-03-20;no;Eswatini;0.0
2020-03-20;no;Ethiopia;0.0
2020-03-20;no;Fiji;0.0
2020-03-20;no;Finland;0.0
2020-03-20;no;France;450.0
2020-03-20;no;Gabon;1.0
2020-03-20;no;Gambia;0.0
2020-03-20;no;Georgia;0.0
2020-03-20;no;Germany;67.0
2020-03-20;no;Ghana;0.0
2020-03-20;no;Greece;6.0
2020-03-20;no;Grenada;0.0
2020-03-20;no;Guatemala;1.0
2020-03-20;no;Guinea;0.0
2020-03-20;no;Guinea-Bissau;0.0
2020-03-20;no;Guyana;1.0
2020-03-20;no;Haiti;0.0
2020-03-20;no;Holy See;0.0
2020-03-20;no;Honduras;0.0
2020-03-20;no;Hungary;3.0
2020-03-20;no;Iceland;0.0
2020-03-20;no;India;5.0
2020-03-20;no;Indonesia;32.0
2020-03-20;no;Iran;1433.0
2020-03-20;no;Iraq;17.0
2020-03-20;no;Ireland;3.0
2020-03-20;no;Israel;0.0
2020-03-20;no;Italy;4032.0
2020-03-20;no;Jamaica;1.0
2020-03-20;no;Japan;34.0
2020-03-20;no;Jordan;0.0
2020-03-20;no;Kazakhstan;3.0
2020-03-20;no;Kenya;0.0
2020-03-20;no;Korea, South;94.0
2020-03-20;no;Kosovo;0.0
2020-03-20;no;Kuwait;0.0
2020-03-20;no;Kyrgyzstan;0.0
2020-03-20;no;Laos;0.0
2020-03-20;no;Latvia;0.0
2020-03-20;no;Lebanon;4.0
2020-03-20;no;Lesotho;0.0
2020-03-20;no;Liberia;0.0
2020-03-20;no;Libya;0.0
2020-03-20;no;Liechtenstein;0.0
2020-03-20;no;Lithuania;0.0
2020-03-20;no;Luxembourg;4.0
2020-03-20;no;MS Zaandam;0.0
2020-03-20;no;Madagascar;0.0
2020-03-20;no;Malawi;0.0
2020-03-20;no;Malaysia;3.0
2020-03-20;no;Maldives;0.0
2020-03-20;no;Mali;0.0
2020-03-20;no;Malta;0.0
2020-03-20;no;Mauritania;0.0
2020-03-20;no;Mauritius;0.0
2020-03-20;no;Mexico;2.0
2020-03-20;no;Moldova;1.0
2020-03-20;no;Monaco;0.0
2020-03-20;no;Mongolia;0.0
2020-03-20;no;Montenegro;0.0
2020-03-20;no;Morocco;3.0
2020-03-20;no;Mozambique;0.0
2020-03-20;no;Namibia;0.0
2020-03-20;no;Nepal;0.0
2020-03-20;no;Netherlands;106.0
2020-03-20;no;New Zealand;0.0
2020-03-20;no;Nicaragua;0.0
2020-03-20;no;Niger;0.0
2020-03-20;no;Nigeria;0.0
2020-03-20;no;North Macedonia;0.0
2020-03-20;no;Norway;7.0
2020-03-20;no;Oman;0.0
2020-03-20;no;Pakistan;3.0
2020-03-20;no;Panama;1.0
2020-03-20;no;Papua New Guinea;0.0
2020-03-20;no;Paraguay;0.0
2020-03-20;no;Peru;3.0
2020-03-20;no;Philippines;18.0
2020-03-20;no;Poland;5.0
2020-03-20;no;Portugal;6.0
2020-03-20;no;Qatar;0.0
2020-03-20;no;Romania;0.0
2020-03-20;no;Russia;1.0
2020-03-20;no;Rwanda;0.0
2020-03-20;no;Saint Kitts and Nevis;0.0
2020-03-20;no;Saint Lucia;0.0
2020-03-20;no;Saint Vincent and the Grenadines;0.0
2020-03-20;no;San Marino;14.0
2020-03-20;no;Sao Tome and Principe;0.0
2020-03-20;no;Saudi Arabia;0.0
2020-03-20;no;Senegal;0.0
2020-03-20;no;Serbia;1.0
2020-03-20;no;Seychelles;0.0
2020-03-20;no;Sierra Leone;0.0
2020-03-20;no;Singapore;0.0
2020-03-20;no;Slovakia;1.0
2020-03-20;no;Slovenia;1.0
2020-03-20;no;Somalia;0.0
2020-03-20;no;South Africa;0.0
2020-03-20;no;South Sudan;0.0
2020-03-20;no;Spain;1043.0
2020-03-20;no;Sri Lanka;0.0
2020-03-20;no;Sudan;1.0
2020-03-20;no;Suriname;0.0
2020-03-20;no;Sweden;38.0
2020-03-20;no;Switzerland;54.0
2020-03-20;no;Syria;0.0
2020-03-20;no;Taiwan*;2.0
2020-03-20;no;Tajikistan;0.0
2020-03-20;no;Tanzania;0.0
2020-03-20;no;Thailand;1.0
2020-03-20;no;Timor-Leste;0.0
2020-03-20;no;Togo;0.0
2020-03-20;no;Trinidad and Tobago;0.0
2020-03-20;no;Tunisia;1.0
2020-03-20;no;Turkey;4.0
2020-03-20;no;US;364.0
2020-03-20;no;Uganda;0.0
2020-03-20;no;Ukraine;3.0
2020-03-20;no;United Arab Emirates;2.0
2020-03-20;no;United Kingdom;194.0
2020-03-20;no;Uruguay;0.0
2020-03-20;no;Uzbekistan;0.0
2020-03-20;no;Venezuela;0.0
2020-03-20;no;Vietnam;0.0
2020-03-20;no;West Bank and Gaza;0.0
2020-03-20;no;Western Sahara;0.0
2020-03-20;no;Yemen;0.0
2020-03-20;no;Zambia;0.0
2020-03-20;no;Zimbabwe;0.0
2020-03-21;Alberta;Canada;1.0
2020-03-21;Anguilla;United Kingdom;0.0
2020-03-21;Anhui;China;6.0
2020-03-21;Aruba;Netherlands;0.0
2020-03-21;Australian Capital Territory;Australia;0.0
2020-03-21;Beijing;China;8.0
2020-03-21;Bermuda;United Kingdom;0.0
2020-03-21;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-21;British Columbia;Canada;10.0
2020-03-21;British Virgin Islands;United Kingdom;0.0
2020-03-21;Cayman Islands;United Kingdom;1.0
2020-03-21;Channel Islands;United Kingdom;0.0
2020-03-21;Chongqing;China;6.0
2020-03-21;Curacao;Netherlands;1.0
2020-03-21;Diamond Princess;Canada;0.0
2020-03-21;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-21;Faroe Islands;Denmark;0.0
2020-03-21;French Guiana;France;0.0
2020-03-21;French Polynesia;France;0.0
2020-03-21;Fujian;China;1.0
2020-03-21;Gansu;China;2.0
2020-03-21;Gibraltar;United Kingdom;0.0
2020-03-21;Grand Princess;Canada;0.0
2020-03-21;Greenland;Denmark;0.0
2020-03-21;Guadeloupe;France;0.0
2020-03-21;Guangdong;China;8.0
2020-03-21;Guangxi;China;2.0
2020-03-21;Guizhou;China;2.0
2020-03-21;Hainan;China;6.0
2020-03-21;Hebei;China;6.0
2020-03-21;Heilongjiang;China;13.0
2020-03-21;Henan;China;22.0
2020-03-21;Hong Kong;China;4.0
2020-03-21;Hubei;China;3139.0
2020-03-21;Hunan;China;4.0
2020-03-21;Inner Mongolia;China;1.0
2020-03-21;Isle of Man;United Kingdom;0.0
2020-03-21;Jiangsu;China;0.0
2020-03-21;Jiangxi;China;1.0
2020-03-21;Jilin;China;1.0
2020-03-21;Liaoning;China;2.0
2020-03-21;Macau;China;0.0
2020-03-21;Manitoba;Canada;0.0
2020-03-21;Martinique;France;1.0
2020-03-21;Mayotte;France;0.0
2020-03-21;Montserrat;United Kingdom;0.0
2020-03-21;New Brunswick;Canada;0.0
2020-03-21;New Caledonia;France;0.0
2020-03-21;New South Wales;Australia;6.0
2020-03-21;Newfoundland and Labrador;Canada;0.0
2020-03-21;Ningxia;China;0.0
2020-03-21;Northern Territory;Australia;0.0
2020-03-21;Northwest Territories;Canada;0.0
2020-03-21;Nova Scotia;Canada;0.0
2020-03-21;Ontario;Canada;3.0
2020-03-21;Prince Edward Island;Canada;0.0
2020-03-21;Qinghai;China;0.0
2020-03-21;Quebec;Canada;5.0
2020-03-21;Queensland;Australia;0.0
2020-03-21;Reunion;France;0.0
2020-03-21;Saint Barthelemy;France;0.0
2020-03-21;Saint Pierre and Miquelon;France;0.0
2020-03-21;Saskatchewan;Canada;0.0
2020-03-21;Shaanxi;China;3.0
2020-03-21;Shandong;China;7.0
2020-03-21;Shanghai;China;3.0
2020-03-21;Shanxi;China;0.0
2020-03-21;Sichuan;China;3.0
2020-03-21;Sint Maarten;Netherlands;0.0
2020-03-21;South Australia;Australia;0.0
2020-03-21;St Martin;France;0.0
2020-03-21;Tasmania;Australia;0.0
2020-03-21;Tianjin;China;3.0
2020-03-21;Tibet;China;0.0
2020-03-21;Turks and Caicos Islands;United Kingdom;0.0
2020-03-21;Victoria;Australia;0.0
2020-03-21;Western Australia;Australia;1.0
2020-03-21;Xinjiang;China;3.0
2020-03-21;Yukon;Canada;0.0
2020-03-21;Yunnan;China;2.0
2020-03-21;Zhejiang;China;1.0
2020-03-21;no;Afghanistan;0.0
2020-03-21;no;Albania;2.0
2020-03-21;no;Algeria;15.0
2020-03-21;no;Andorra;0.0
2020-03-21;no;Angola;0.0
2020-03-21;no;Antigua and Barbuda;0.0
2020-03-21;no;Argentina;4.0
2020-03-21;no;Armenia;0.0
2020-03-21;no;Austria;8.0
2020-03-21;no;Azerbaijan;1.0
2020-03-21;no;Bahamas;0.0
2020-03-21;no;Bahrain;1.0
2020-03-21;no;Bangladesh;2.0
2020-03-21;no;Barbados;0.0
2020-03-21;no;Belarus;0.0
2020-03-21;no;Belgium;67.0
2020-03-21;no;Belize;0.0
2020-03-21;no;Benin;0.0
2020-03-21;no;Bhutan;0.0
2020-03-21;no;Bolivia;0.0
2020-03-21;no;Bosnia and Herzegovina;1.0
2020-03-21;no;Botswana;0.0
2020-03-21;no;Brazil;15.0
2020-03-21;no;Brunei;0.0
2020-03-21;no;Bulgaria;3.0
2020-03-21;no;Burkina Faso;2.0
2020-03-21;no;Burma;0.0
2020-03-21;no;Burundi;0.0
2020-03-21;no;Cabo Verde;0.0
2020-03-21;no;Cambodia;0.0
2020-03-21;no;Cameroon;0.0
2020-03-21;no;Central African Republic;0.0
2020-03-21;no;Chad;0.0
2020-03-21;no;Chile;0.0
2020-03-21;no;Colombia;0.0
2020-03-21;no;Comoros;0.0
2020-03-21;no;Congo (Brazzaville);0.0
2020-03-21;no;Congo (Kinshasa);1.0
2020-03-21;no;Costa Rica;2.0
2020-03-21;no;Cote d'Ivoire;0.0
2020-03-21;no;Croatia;1.0
2020-03-21;no;Cuba;1.0
2020-03-21;no;Cyprus;0.0
2020-03-21;no;Czechia;0.0
2020-03-21;no;Denmark;13.0
2020-03-21;no;Diamond Princess;8.0
2020-03-21;no;Djibouti;0.0
2020-03-21;no;Dominica;0.0
2020-03-21;no;Dominican Republic;2.0
2020-03-21;no;Ecuador;7.0
2020-03-21;no;Egypt;10.0
2020-03-21;no;El Salvador;0.0
2020-03-21;no;Equatorial Guinea;0.0
2020-03-21;no;Eritrea;0.0
2020-03-21;no;Estonia;0.0
2020-03-21;no;Eswatini;0.0
2020-03-21;no;Ethiopia;0.0
2020-03-21;no;Fiji;0.0
2020-03-21;no;Finland;1.0
2020-03-21;no;France;562.0
2020-03-21;no;Gabon;1.0
2020-03-21;no;Gambia;0.0
2020-03-21;no;Georgia;0.0
2020-03-21;no;Germany;84.0
2020-03-21;no;Ghana;1.0
2020-03-21;no;Greece;13.0
2020-03-21;no;Grenada;0.0
2020-03-21;no;Guatemala;1.0
2020-03-21;no;Guinea;0.0
2020-03-21;no;Guinea-Bissau;0.0
2020-03-21;no;Guyana;1.0
2020-03-21;no;Haiti;0.0
2020-03-21;no;Holy See;0.0
2020-03-21;no;Honduras;0.0
2020-03-21;no;Hungary;4.0
2020-03-21;no;Iceland;1.0
2020-03-21;no;India;4.0
2020-03-21;no;Indonesia;38.0
2020-03-21;no;Iran;1556.0
2020-03-21;no;Iraq;17.0
2020-03-21;no;Ireland;3.0
2020-03-21;no;Israel;1.0
2020-03-21;no;Italy;4825.0
2020-03-21;no;Jamaica;1.0
2020-03-21;no;Japan;36.0
2020-03-21;no;Jordan;0.0
2020-03-21;no;Kazakhstan;0.0
2020-03-21;no;Kenya;0.0
2020-03-21;no;Korea, South;102.0
2020-03-21;no;Kosovo;0.0
2020-03-21;no;Kuwait;0.0
2020-03-21;no;Kyrgyzstan;0.0
2020-03-21;no;Laos;0.0
2020-03-21;no;Latvia;0.0
2020-03-21;no;Lebanon;4.0
2020-03-21;no;Lesotho;0.0
2020-03-21;no;Liberia;0.0
2020-03-21;no;Libya;0.0
2020-03-21;no;Liechtenstein;0.0
2020-03-21;no;Lithuania;1.0
2020-03-21;no;Luxembourg;8.0
2020-03-21;no;MS Zaandam;0.0
2020-03-21;no;Madagascar;0.0
2020-03-21;no;Malawi;0.0
2020-03-21;no;Malaysia;4.0
2020-03-21;no;Maldives;0.0
2020-03-21;no;Mali;0.0
2020-03-21;no;Malta;0.0
2020-03-21;no;Mauritania;0.0
2020-03-21;no;Mauritius;1.0
2020-03-21;no;Mexico;2.0
2020-03-21;no;Moldova;1.0
2020-03-21;no;Monaco;0.0
2020-03-21;no;Mongolia;0.0
2020-03-21;no;Montenegro;0.0
2020-03-21;no;Morocco;3.0
2020-03-21;no;Mozambique;0.0
2020-03-21;no;Namibia;0.0
2020-03-21;no;Nepal;0.0
2020-03-21;no;Netherlands;136.0
2020-03-21;no;New Zealand;0.0
2020-03-21;no;Nicaragua;0.0
2020-03-21;no;Niger;0.0
2020-03-21;no;Nigeria;0.0
2020-03-21;no;North Macedonia;0.0
2020-03-21;no;Norway;7.0
2020-03-21;no;Oman;0.0
2020-03-21;no;Pakistan;5.0
2020-03-21;no;Panama;1.0
2020-03-21;no;Papua New Guinea;0.0
2020-03-21;no;Paraguay;1.0
2020-03-21;no;Peru;5.0
2020-03-21;no;Philippines;19.0
2020-03-21;no;Poland;5.0
2020-03-21;no;Portugal;12.0
2020-03-21;no;Qatar;0.0
2020-03-21;no;Romania;0.0
2020-03-21;no;Russia;1.0
2020-03-21;no;Rwanda;0.0
2020-03-21;no;Saint Kitts and Nevis;0.0
2020-03-21;no;Saint Lucia;0.0
2020-03-21;no;Saint Vincent and the Grenadines;0.0
2020-03-21;no;San Marino;20.0
2020-03-21;no;Sao Tome and Principe;0.0
2020-03-21;no;Saudi Arabia;0.0
2020-03-21;no;Senegal;0.0
2020-03-21;no;Serbia;1.0
2020-03-21;no;Seychelles;0.0
2020-03-21;no;Sierra Leone;0.0
2020-03-21;no;Singapore;2.0
2020-03-21;no;Slovakia;1.0
2020-03-21;no;Slovenia;1.0
2020-03-21;no;Somalia;0.0
2020-03-21;no;South Africa;0.0
2020-03-21;no;South Sudan;0.0
2020-03-21;no;Spain;1375.0
2020-03-21;no;Sri Lanka;0.0
2020-03-21;no;Sudan;1.0
2020-03-21;no;Suriname;0.0
2020-03-21;no;Sweden;49.0
2020-03-21;no;Switzerland;75.0
2020-03-21;no;Syria;0.0
2020-03-21;no;Taiwan*;2.0
2020-03-21;no;Tajikistan;0.0
2020-03-21;no;Tanzania;0.0
2020-03-21;no;Thailand;1.0
2020-03-21;no;Timor-Leste;0.0
2020-03-21;no;Togo;0.0
2020-03-21;no;Trinidad and Tobago;0.0
2020-03-21;no;Tunisia;1.0
2020-03-21;no;Turkey;9.0
2020-03-21;no;US;463.0
2020-03-21;no;Uganda;0.0
2020-03-21;no;Ukraine;3.0
2020-03-21;no;United Arab Emirates;2.0
2020-03-21;no;United Kingdom;252.0
2020-03-21;no;Uruguay;0.0
2020-03-21;no;Uzbekistan;0.0
2020-03-21;no;Venezuela;0.0
2020-03-21;no;Vietnam;0.0
2020-03-21;no;West Bank and Gaza;0.0
2020-03-21;no;Western Sahara;0.0
2020-03-21;no;Yemen;0.0
2020-03-21;no;Zambia;0.0
2020-03-21;no;Zimbabwe;0.0
2020-03-22;Alberta;Canada;1.0
2020-03-22;Anguilla;United Kingdom;0.0
2020-03-22;Anhui;China;6.0
2020-03-22;Aruba;Netherlands;0.0
2020-03-22;Australian Capital Territory;Australia;0.0
2020-03-22;Beijing;China;8.0
2020-03-22;Bermuda;United Kingdom;0.0
2020-03-22;Bonaire, Sint Eustatius and Saba;Netherlands;0.0
2020-03-22;British Columbia;Canada;10.0
2020-03-22;British Virgin Islands;United Kingdom;0.0
2020-03-22;Cayman Islands;United Kingdom;1.0
2020-03-22;Channel Islands;United Kingdom;0.0
2020-03-22;Chongqing;China;6.0
2020-03-22;Curacao;Netherlands;1.0
2020-03-22;Diamond Princess;Canada;1.0
2020-03-22;Falkland Islands (Malvinas);United Kingdom;0.0
2020-03-22;Faroe Islands;Denmark;0.0
2020-03-22;French Guiana;France;0.0
2020-03-22;French Polynesia;France;0.0
2020-03-22;Fujian;China;1.0
2020-03-22;Gansu;China;2.0
2020-03-22;Gibraltar;United Kingdom;0.0
2020-03-22;Grand Princess;Canada;0.0
2020-03-22;Greenland;Denmark;0.0
2020-03-22;Guadeloupe;France;1.0
2020-03-22;Guangdong;China;8.0
2020-03-22;Guangxi;China;2.0
2020-03-22;Guizhou;China;2.0
2020-03-22;Hainan;China;6.0
2020-03-22;Hebei;China;6.0
2020-03-22;Heilongjiang;China;13.0
2020-03-22;Henan;China;22.0
2020-03-22;Hong Kong;China;4.0
2020-03-22;Hubei;China;3153.0
2020-03-22;Hunan;China;4.0
2020-03-22;Inner Mongolia;China;1.0
2020-03-22;Isle of Man;United Kingdom;0.0
2020-03-22;Jiangsu;China;0.0
2020-03-22;Jiangxi;China;1.0
2020-03-22;Jilin;China;1.0
2020-03-22;Liaoning;China;2.0
2020-03-22;Macau;China;0.0
2020-03-22;Manitoba;Canada;0.0
2020-03-22;Martinique;France;1.0
2020-03-22;Mayotte;France;0.0
2020-03-22;Montserrat;United Kingdom;0.0
2020-03-22;New Brunswick;Canada;0.0
2020-03-22;New Caledonia;France;0.0
2020-03-22;New South Wales;Australia;6.0
2020-03-22;Newfoundland and Labrador;Canada;0.0
2020-03-22;Ningxia;China;0.0
2020-03-22;Northern Territory;Australia;0.0
2020-03-22;Northwest Territories;Canada;0.0
2020-03-22;Nova Scotia;Canada;0.0
2020-03-22;Ontario;Canada;5.0
2020-03-22;Prince Edward Island;Canada;0.0
2020-03-22;Qinghai;China;0.0
2020-03-22;Quebec;Canada;4.0
2020-03-22;Queensland;Australia;0.0
2020-03-22;Reunion;France;0.0
2020-03-22;Saint Barthelemy;France;0.0
2020-03-22;Saint Pierre and Miquelon;France;0.0
2020-03-22;Saskatchewan;Canada;0.0
2020-03-22;Shaanxi;China;3.0
2020-03-22;Shandong;China;7.0
2020-03-22;Shanghai;China;4.0
2020-03-22;Shanxi;China;0.0
2020-03-22;Sichuan;China;3.0
2020-03-22;Sint Maarten;Netherlands;0.0
2020-03-22;South Australia;Australia;0.0
2020-03-22;St Martin;France;0.0
2020-03-22;Tasmania;Australia;0.0
2020-03-22;Tianjin;China;3.0
2020-03-22;Tibet;China;0.0
2020-03-22;Turks and Caicos Islands;United Kingdom;0.0
2020-03-22;Victoria;Australia;0.0
2020-03-22;Western Australia;Australia;1.0
2020-03-22;Xinjiang;China;3.0
2020-03-22;Yukon;Canada;0.0
2020-03-22;Yunnan;China;2.0
2020-03-22;Zhejiang;China;1.0
2020-03-22;no;Afghanistan;1.0
2020-03-22;no;Albania;2.0
2020-03-22;no;Algeria;17.0
2020-03-22;no;Andorra;1.0
2020-03-22;no;Angola;0.0
2020-03-22;no;Antigua and Barbuda;0.0
2020-03-22;no;Argentina;4.0
2020-03-22;no;Armenia;0.0
2020-03-22;no;Austria;16.0
2020-03-22;no;Azerbaijan;1.0
2020-03-22;no;Bahamas;0.0
2020-03-22;no;Bahrain;2.0
2020-03-22;no;Bangladesh;2.0
2020-03-22;no;Barbados;0.0
2020-03-22;no;Belarus;0.0
2020-03-22;no;Belgium;75.0
2020-03-22;no;Belize;0.0
2020-03-22;no;Benin;0.0
2020-03-22;no;Bhutan;0.0
2020-03-22;no;Bolivia;0.0
2020-03-22;no;Bosnia and Herzegovina;1.0
2020-03-22;no;Botswana;0.0
2020-03-22;no;Brazil;25.0
2020-03-22;no;Brunei;0.0
2020-03-22;no;Bulgaria;3.0
2020-03-22;no;Burkina Faso;4.0
2020-03-22;no;Burma;0.0
2020-03-22;no;Burundi;0.0
2020-03-22;no;Cabo Verde;0.0
2020-03-22;no;Cambodia;0.0
2020-03-22;no;Cameroon;0.0
2020-03-22;no;Central African Republic;0.0
2020-03-22;no;Chad;0.0
2020-03-22;no;Chile;1.0
2020-03-22;no;Colombia;2.0
2020-03-22;no;Comoros;0.0
2020-03-22;no;Congo (Brazzaville);0.0
2020-03-22;no;Congo (Kinshasa);1.0
2020-03-22;no;Costa Rica;2.0
2020-03-22;no;Cote d'Ivoire;0.0
2020-03-22;no;Croatia;1.0
2020-03-22;no;Cuba;1.0
2020-03-22;no;Cyprus;1.0
2020-03-22;no;Czechia;1.0
2020-03-22;no;Denmark;13.0
2020-03-22;no;Diamond Princess;8.0
2020-03-22;no;Djibouti;0.0
2020-03-22;no;Dominica;0.0
2020-03-22;no;Dominican Republic;3.0
2020-03-22;no;Ecuador;14.0
2020-03-22;no;Egypt;14.0
2020-03-22;no;El Salvador;0.0
2020-03-22;no;Equatorial Guinea;0.0
2020-03-22;no;Eritrea;0.0
2020-03-22;no;Estonia;0.0
2020-03-22;no;Eswatini;0.0
2020-03-22;no;Ethiopia;0.0
2020-03-22;no;Fiji;0.0
2020-03-22;no;Finland;1.0
2020-03-22;no;France;674.0
2020-03-22;no;Gabon;1.0
2020-03-22;no;Gambia;0.0
2020-03-22;no;Georgia;0.0
2020-03-22;no;Germany;94.0
2020-03-22;no;Ghana;1.0
2020-03-22;no;Greece;15.0
2020-03-22;no;Grenada;0.0
2020-03-22;no;Guatemala;1.0
2020-03-22;no;Guinea;0.0
2020-03-22;no;Guinea-Bissau;0.0
2020-03-22;no;Guyana;1.0
2020-03-22;no;Haiti;0.0
2020-03-22;no;Holy See;0.0
2020-03-22;no;Honduras;0.0
2020-03-22;no;Hungary;6.0
2020-03-22;no;Iceland;1.0
2020-03-22;no;India;7.0
2020-03-22;no;Indonesia;48.0
2020-03-22;no;Iran;1685.0
2020-03-22;no;Iraq;20.0
2020-03-22;no;Ireland;4.0
2020-03-22;no;Israel;1.0
2020-03-22;no;Italy;5476.0
2020-03-22;no;Jamaica;1.0
2020-03-22;no;Japan;40.0
2020-03-22;no;Jordan;0.0
2020-03-22;no;Kazakhstan;0.0
2020-03-22;no;Kenya;0.0
2020-03-22;no;Korea, South;111.0
